time,mass flow base,mass flow out,mass flow in,power peak,power base,battery,power total,loss,heat in,heat out
7833,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4160.997328289832,425.60036624613684,9.044276560174403,0.0,247.57227746738528
7834,0.0,0.0,333.3333333333333,0.0,0.0,3904.3807742622726,0.0,8.486498964701138,703.3333333333334,0.0
7835,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4599.227608630904,425.60036624613684,9.99680681668298,0.0,247.57227746738528
7836,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4341.658524346836,425.60036624613684,9.436958816834968,0.0,247.57227746738528
7837,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4084.6492880626165,425.60036624613684,8.87832769355351,0.0,247.57227746738528
7838,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3828.1986829016773,425.60036624613684,8.320910801855362,0.0,247.57227746738528
7839,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3572.3054946324364,425.60036624613684,7.764705502506372,0.0,247.57227746738528
7840,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3316.9685116625446,425.60036624613684,7.2097091620089895,0.0,247.57227746738528
7841,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,3062.1865250331502,425.60036624613684,6.655919152589788,0.0,247.57227746738528
7842,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2807.958328413175,425.60036624613684,6.103332852187027,0.0,247.57227746738528
7843,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2554.2827180936024,425.60036624613684,5.551947644438237,0.0,247.57227746738528
7844,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,2301.158492981779,425.60036624613684,5.001760918667835,0.0,247.57227746738528
7845,0.0,0.0,333.3333333333333,0.0,0.0,2048.5844545957257,0.0,4.452770069874756,703.3333333333334,0.0
7846,0.0,0.0,333.3333333333333,0.0,0.0,2747.465017859184,0.0,5.9718455698061765,703.3333333333334,0.0
7847,0.0,0.0,333.3333333333333,0.0,0.0,3444.8265056227115,0.0,7.487619231775876,703.3333333333334,0.0
7848,0.0,0.0,333.3333333333333,0.0,0.0,4140.672219724269,0.0,9.000098232605499,703.3333333333334,0.0
7849,0.0,0.0,333.3333333333333,0.0,0.0,4835.005454824996,0.0,10.509289733517262,703.3333333333334,0.0
7850,0.0,0.0,333.3333333333333,0.0,0.0,5527.829498424812,0.0,12.015200880167873,703.3333333333334,0.0
7851,0.0,0.0,333.3333333333333,0.0,0.0,6219.1476308779775,0.0,13.517838802682345,703.3333333333334,0.0
7852,0.0,0.0,333.3333333333333,0.0,0.0,6908.963125408628,0.0,15.017210615687777,703.3333333333334,0.0
7853,0.0,0.0,333.3333333333333,0.0,0.0,7597.279248126273,0.0,16.51332341834702,703.3333333333334,0.0
7854,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,8284.099258041259,425.60036624613684,18.00618429439231,0.0,247.57227746738528
7855,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,8018.520796279482,425.60036624613684,17.42892724107273,0.0,247.57227746738528
7856,0.0,0.0,333.3333333333333,0.0,0.0,7753.519591571024,0.0,16.852924904357042,703.3333333333334,0.0
7857,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,8440.0,425.60036624613684,18.345047628099554,0.0,247.57227746738528
